chr1	3681	3705	1
chr1	2965	2991	1
chr1	3066	3086	1
chr1	2102	2128	1
chr1	1367	1381	1
chr1	4453	4480	1
chr1	4337	4370	1
chr1	1504	1527	1
chr1	3694	3726	1
chr1	3251	3267	1
chr1	3086	3104	1
chr1	1485	1505	1
chr1	487	500	1
chr1	1597	1613	1
chr1	741	771	1
chr1	1087	1116	1
chr1	1635	1649	1
chr1	1345	1366	1
chr1	2370	2430	1
chr1	2130	2155	1
chr1	272	309	1
chr1	258	289	1
chr1	4803	4819	1
chr1	1783	1811	1
chr1	3398	3429	1
chr1	2852	2871	1
chr1	4121	4133	1
chr1	3777	3810	1
chr1	4758	4788	1
chr1	2991	3025	1
chr1	289	317	1
chr1	4595	4611	1
chr1	1526	1562	1
chr1	2331	2354	1
chr1	4962	4985	1
chr1	3782	3809	1
chr1	2027	2041	1
chr1	981	1017	1
chr1	4317	4338	1
chr1	3785	3810	1
chr1	1116	1145	1
chr1	1916	1933	1
chr1	593	624	1
chr1	2308	2331	1
chr1	3991	4011	1
chr1	3670	3681	1
chr1	1600	1614	1
chr1	3486	3500	1
chr1	1074	1116	1
chr1	1408	1432	1
chr1	2879	2922	1
chr1	3527	3545	1
chr1	1614	1636	1
chr1	3429	3454	1
chr1	3268	3301	1
chr1	3071	3086	1
chr1	787	811	1
chr1	1207	1226	1
chr1	4467	4494	1
chr1	2128	2155	1
chr1	4934	4955	1
chr1	1572	1600	1
chr1	68	122	1
chr1	1949	1982	1
chr1	953	970	1
chr1	53	68	1
chr1	2991	3024	1
chr1	53	78	1
chr1	1635	1670	1
chr1	3726	3741	1
chr1	3741	3776	1
chr1	2086	2103	1
chr1	4097	4120	1
chr1	3916	3935	1
chr1	624	658	1
chr1	4133	4164	1
chr1	157	179	1
chr1	2883	2918	1
chr1	2027	2040	1
chr1	4317	4337	1
chr1	546	562	1
chr1	1409	1432	1
chr1	2879	2908	1
chr1	135	155	1
chr1	3776	3790	1
chr1	4466	4478	1
chr1	2080	2130	1
chr1	1382	1409	1
chr1	3624	3652	1
chr1	1986	2004	1
chr1	562	593	1
chr1	4955	4971	1
chr1	1562	1572	1
chr1	2087	2103	1
chr1	1505	1526	1
chr1	4596	4611	1
chr1	3921	3934	1
chr1	741	759	1
chr1	4736	4758	1
chr1	1982	2004	1
chr1	4760	4788	1
chr1	3776	3787	1
chr1	741	758	1
chr1	1916	1938	1
chr1	4170	4201	1
chr1	3104	3142	1
chr1	269	309	1
chr1	1635	1665	1
chr1	160	179	1
chr1	3774	3787	1
chr1	3117	3141	1
chr1	4553	4596	1
chr1	1916	1934	1
chr1	1850	1878	1
chr1	3741	3774	1
chr1	1849	1866	1
chr1	1504	1526	1
chr1	80	120	1
chr1	658	682	1
chr1	3257	3268	1
chr1	4610	4638	1
chr1	1613	1635	1
chr1	4097	4116	1
chr1	4638	4654	1
chr1	3451	3485	1
chr1	592	623	1
chr1	4803	4844	1
chr1	4788	4804	1
chr1	3301	3337	1
chr1	2851	2872	1
chr1	2926	2961	1
chr1	3236	3268	1
chr1	3741	3785	1
chr1	4639	4670	1
chr1	1866	1888	1
chr1	1086	1117	1
chr1	3454	3486	1
chr1	274	317	1
chr1	3366	3387	1
chr1	1915	1950	1
chr1	3727	3756	1
chr1	3526	3539	1
chr1	466	488	1
chr1	4833	4852	1
chr1	536	546	1
chr1	1484	1504	1
chr1	4924	4934	1
chr1	3142	3163	1
chr1	156	180	1
chr1	4229	4269	1
chr1	953	971	1
chr1	3991	4023	1
chr1	1432	1452	1
chr1	155	180	1
chr1	80	121	1
chr1	3539	3559	1
chr1	4610	4639	1
chr1	135	157	1
chr1	3041	3071	1
chr1	1283	1296	1
chr1	2167	2185	1
chr1	4789	4803	1
chr1	3495	3527	1
chr1	1933	1948	1
chr1	193	223	1
chr1	2936	2961	1
chr1	1344	1366	1
chr1	3790	3809	1
chr1	4759	4773	1
chr1	4480	4494	1
chr1	953	981	1
chr1	3024	3041	1
chr1	4338	4368	1
chr1	135	160	1
chr1	269	317	1
chr1	4760	4773	1
chr1	3728	3741	1
chr1	1462	1486	1
chr1	3652	3669	1
chr1	4552	4576	1
chr1	4819	4834	1
chr1	120	135	1
chr1	1736	1783	1
chr1	4803	4845	1
chr1	4121	4129	1
chr1	3103	3117	1
chr1	2285	2308	1
chr1	2880	2921	1
chr1	2876	2904	1
chr1	652	682	1
chr1	1950	1971	1
chr1	3236	3257	1
chr1	4368	4402	1
chr1	2229	2259	1
chr1	811	840	1
chr1	4129	4170	1
chr1	4479	4513	1
chr1	3236	3252	1
chr1	1515	1526	1
chr1	135	156	1
chr1	2103	2128	1
chr1	3783	3809	1
chr1	4478	4511	1
chr1	2880	2908	1
chr1	4159	4201	1
chr1	1380	1408	1
