chr1	2004	2086	1
chr1	3658	3725	1
chr1	4164	4211	1
chr1	3850	3949	1
chr1	1116	1209	1
chr1	4164	4229	1
chr1	4061	4110	1
chr1	1366	1431	1
chr1	68	122	1
chr1	3041	3103	1
chr1	346	400	1
chr1	2246	2333	1
chr1	4803	4893	1
chr1	1	67	1
chr1	2404	2995	1
chr1	3850	3947	1
chr1	244	336	1
chr1	3127	3200	1
chr1	2087	2174	1
chr1	3726	3783	1
chr1	1	47	1
chr1	3202	3235	1
chr1	1573	1688	1
chr1	467	523	1
chr1	4421	4453	1
chr1	258	345	1
chr1	1018	1073	1
chr1	4315	4368	1
chr1	3065	3126	1
chr1	787	830	1
chr1	487	523	1
chr1	831	904	1
chr1	4803	4865	1
chr1	905	971	1
chr1	905	965	1
chr1	4230	4266	1
chr1	3694	3725	1
chr1	3236	3301	1
chr1	3850	3950	1
chr1	4636	4724	1
chr1	866	937	1
chr1	2991	3069	1
chr1	3041	3064	1
chr1	4420	4510	1
chr1	3934	4011	1
chr1	4162	4210	1
chr1	4454	4513	1
chr1	2090	2167	1
chr1	194	257	1
chr1	4111	4161	1
chr1	3784	3849	1
chr1	759	811	1
chr1	3201	3235	1
chr1	48	119	1
chr1	1972	2036	1
chr1	2187	2245	1
chr1	123	193	1
chr1	3850	3933	1
chr1	2087	2186	1
chr1	2991	3040	1
chr1	659	758	1
chr1	2175	2258	1
chr1	971	1016	1
chr1	1689	1751	1
chr1	1074	1115	1
chr1	1872	1914	1
chr1	3425	3506	1
chr1	467	536	1
chr1	1716	1788	1
chr1	2342	2428	1
chr1	120	193	1
chr1	1573	1687	1
chr1	3236	3302	1
chr1	938	971	1
chr1	1915	2005	1
chr1	1788	1840	1
chr1	2429	2995	1
chr1	4369	4419	1
chr1	3041	3101	1
chr1	4725	4802	1
chr1	3948	4011	1
chr1	3144	3201	1
chr1	3369	3454	1
chr1	1688	1787	1
chr1	4201	4266	1
chr1	4211	4265	1
chr1	787	829	1
chr1	4160	4200	1
chr1	2233	2290	1
chr1	1716	1781	1
chr1	3950	4010	1
chr1	2087	2166	1
chr1	4726	4804	1
chr1	905	970	1
chr1	1915	1971	1
chr1	4726	4802	1
chr1	2167	2232	1
chr1	2291	2370	1
chr1	1210	1294	1
chr1	4421	4510	1
chr1	3302	3371	1
chr1	3104	3143	1
chr1	966	1017	1
chr1	1174	1251	1
chr1	1790	1866	1
chr1	1295	1365	1
chr1	3302	3397	1
chr1	4212	4266	1
chr1	3629	3693	1
chr1	3102	3143	1
chr1	2005	2089	1
chr1	4686	4724	1
chr1	4266	4314	1
chr1	659	738	1
chr1	1752	1789	1
chr1	740	786	1
chr1	3951	4010	1
chr1	2259	2333	1
chr1	401	482	1
chr1	537	591	1
chr1	1915	2004	1
chr1	4011	4060	1
chr1	4725	4804	1
chr1	1789	1866	1
chr1	2334	2430	1
chr1	2168	2258	1
chr1	4890	4985	1
chr1	4514	4575	1
chr1	3507	3558	1
chr1	3372	3424	1
chr1	4890	4939	1
chr1	2371	2430	1
chr1	1841	1914	1
chr1	1915	2003	1
chr1	4111	4159	1
chr1	3559	3628	1
chr1	3070	3143	1
chr1	3303	3368	1
chr1	1252	1344	1
chr1	4512	4575	1
chr1	740	829	1
chr1	4454	4511	1
chr1	2334	2403	1
chr1	4894	4939	1
chr1	4011	4110	1
chr1	1782	1871	1
chr1	4866	4985	1
chr1	2006	2086	1
chr1	812	865	1
chr1	337	420	1
chr1	2037	2086	1
chr1	3570	3657	1
chr1	1116	1173	1
chr1	4369	4453	1
chr1	4636	4685	1
chr1	2259	2341	1
chr1	483	523	1
chr1	3398	3454	1
chr1	739	786	1
chr1	421	486	1
chr1	3399	3454	1
chr1	3302	3398	1
chr1	3629	3725	2
chr1	830	904	2
chr1	4369	4420	2
chr1	4576	4635	2
chr1	4576	4640	2
chr1	1867	1914	2
chr1	4940	4985	2
chr1	1573	1715	2
chr1	1281	1344	2
chr1	1116	1205	2
chr1	972	1016	2
chr1	659	739	2
chr1	244	345	2
chr1	2996	3040	2
chr1	421	466	2
chr1	2872	2990	2
chr1	4012	4060	2
chr1	4641	4725	2
chr1	346	420	2
chr1	121	193	2
chr1	78	120	2
chr1	3257	3301	2
chr1	1206	1280	2
chr1	3201	3256	2
chr1	2431	2871	2
chr1	4061	4163	2
chr1	4511	4575	2
chr1	3570	3628	2
chr1	4805	4889	2
chr1	3144	3200	2
chr1	1	77	2
chr1	4267	4368	3
chr1	3726	3849	3
chr1	1345	1431	3
chr1	194	243	3
chr1	1017	1115	3
chr1	3507	3569	3
chr1	524	591	3
chr1	3455	3506	3
chr1	1432	1505	4
chr1	592	658	4
chr1	1506	1572	4
chr10	1253	1316	1
chr10	2552	2594	1
chr10	2478	2522	1
chr10	2416	2478	1
chr10	2408	2434	1
chr10	2364	2433	1
chr10	2054	2128	1
chr10	1854	1909	1
chr10	2416	2487	1
chr10	928	1054	1
chr10	2594	2641	1
chr10	1910	1938	1
chr10	2089	2123	1
chr10	66	151	1
chr10	2339	2367	1
chr10	1252	1312	1
chr10	621	699	1
chr10	619	718	1
chr10	135	245	1
chr10	1655	1718	1
chr10	2554	2593	1
chr10	1643	1712	1
chr10	265	318	1
chr10	539	618	1
chr10	2600	2674	1
chr10	157	246	1
chr10	1082	1198	1
chr10	2233	2285	1
chr10	1798	1853	1
chr10	2055	2087	1
chr10	673	707	1
chr10	1984	2022	1
chr10	1454	1500	1
chr10	1718	1792	1
chr10	1056	1107	1
chr10	1199	1251	1
chr10	220	264	1
chr10	719	783	1
chr10	1655	1717	1
chr10	152	219	1
chr10	65	134	1
chr10	1758	1792	1
chr10	1312	1391	1
chr10	1903	1962	1
chr10	1253	1311	1
chr10	1963	2023	1
chr10	2549	2593	1
chr10	1424	1497	1
chr10	784	1050	1
chr10	2488	2551	1
chr10	1198	1252	1
chr10	2234	2286	1
chr10	247	303	1
chr10	1055	1092	1
chr10	708	784	1
chr10	539	620	1
chr10	470	570	1
chr10	700	784	1
chr10	188	219	1
chr10	2490	2554	1
chr10	470	520	1
chr10	1424	1500	1
chr10	1148	1198	1
chr10	2054	2123	1
chr10	220	263	1
chr10	2523	2553	1
chr10	1854	1902	1
chr10	1854	1906	1
chr10	571	618	1
chr10	2642	2674	1
chr10	621	672	1
chr10	2287	2338	1
chr10	785	847	1
chr10	2023	2054	1
chr10	264	318	1
chr10	719	784	1
chr10	2368	2407	1
chr10	1199	1252	1
chr10	2435	2477	1
chr10	1939	1983	1
chr10	1501	1578	1
chr10	884	927	1
chr10	1719	1757	1
chr10	1498	1543	1
chr10	304	379	1
chr10	1764	1853	1
chr10	1200	1251	1
chr10	152	187	1
chr10	1424	1453	1
chr10	2234	2285	1
chr10	1713	1763	1
chr10	2024	2088	1
chr10	619	671	1
chr10	2595	2674	1
chr10	1392	1500	1
chr10	1316	1391	1
chr10	2555	2599	1
chr10	1758	1797	1
chr10	1854	1927	1
chr10	1	65	1
chr10	120	156	1
chr10	1907	1990	1
chr10	1643	1726	1
chr10	785	1055	1
chr10	2088	2123	1
chr10	2479	2548	1
chr10	246	318	1
chr10	521	574	1
chr10	1252	1315	1
chr10	672	718	1
chr10	1928	1990	1
chr10	2129	2233	1
chr10	1727	1757	1
chr10	1093	1147	1
chr10	1313	1391	1
chr10	575	620	1
chr10	120	151	1
chr10	1108	1197	1
chr10	2168	2232	1
chr10	1317	1391	1
chr10	1544	1578	1
chr10	1082	1199	1
chr10	2434	2489	1
chr10	2594	2674	1
chr10	319	380	1
chr10	2234	2363	1
chr10	848	883	1
chr10	785	1050	1
chr10	381	423	1
chr10	1579	1642	2
chr10	1579	1654	2
chr10	2286	2379	2
chr10	1541	1578	2
chr10	65	119	2
chr10	1501	1540	2
chr10	1051	1081	2
chr10	2380	2415	2
chr10	1991	2053	2
chr10	470	538	2
chr10	319	379	2
chr10	1793	1853	2
chr10	2168	2233	2
chr10	1	64	3
chr10	1392	1423	3
chr10	2124	2167	3
chr10	380	423	3
chr10	2675	2711	4
chr10	424	469	4
chr11	1310	1356	1
chr11	414	458	1
chr11	1407	1460	1
chr11	867	893	1
chr11	458	526	1
chr11	1423	1443	1
chr11	2385	2408	1
chr11	415	458	1
chr11	353	412	1
chr11	1500	1523	1
chr11	2540	2593	1
chr11	2632	2676	1
chr11	2172	2222	1
chr11	1888	1922	1
chr11	307	376	1
chr11	1854	1887	1
chr11	590	625	1
chr11	138	163	1
chr11	2594	2699	1
chr11	1672	1706	1
chr11	809	866	1
chr11	1648	1705	1
chr11	2332	2384	1
chr11	1391	1426	1
chr11	2354	2407	1
chr11	1587	1648	1
chr11	1280	1309	1
chr11	588	625	1
chr11	1799	1852	1
chr11	271	305	1
chr11	1353	1390	1
chr11	334	376	1
chr11	1979	2053	1
chr11	1923	1978	1
chr11	1649	1706	1
chr11	2053	2141	1
chr11	217	268	1
chr11	777	827	1
chr11	1357	1390	1
chr11	1886	1922	1
chr11	2540	2592	1
chr11	528	589	1
chr11	2354	2384	1
chr11	1860	1922	1
chr11	1706	1741	1
chr11	710	734	1
chr11	217	259	1
chr11	2143	2171	1
chr11	1462	1499	1
chr11	2332	2369	1
chr11	459	526	1
chr11	2470	2495	1
chr11	306	352	1
chr11	2677	2699	1
chr11	137	183	1
chr11	1353	1406	1
chr11	1474	1499	1
chr11	2370	2401	1
chr11	646	676	1
chr11	1133	1186	1
chr11	735	776	1
chr11	1096	1142	1
chr11	1280	1308	1
chr11	733	776	1
chr11	677	709	1
chr11	1799	1853	1
chr11	1923	1979	1
chr11	677	732	1
chr11	2053	2142	1
chr11	589	648	1
chr11	1322	1355	1
chr11	2496	2539	1
chr11	2333	2353	1
chr11	269	306	1
chr11	18	44	1
chr11	965	1016	1
chr11	414	457	1
chr11	1982	2052	1
chr11	1861	1885	1
chr11	85	163	1
chr11	649	676	1
chr11	352	376	1
chr11	2223	2283	1
chr11	2172	2229	1
chr11	527	588	1
chr11	1185	1211	1
chr11	1143	1186	1
chr11	1185	1229	1
chr11	307	333	1
chr11	1923	1981	1
chr11	1407	1462	1
chr11	1524	1567	1
chr11	1649	1671	1
chr11	1096	1132	1
chr11	377	414	1
chr11	184	221	1
chr11	2284	2353	1
chr11	459	527	1
chr11	1187	1224	1
chr11	1230	1279	1
chr11	1461	1528	1
chr11	307	351	1
chr11	2408	2469	1
chr11	626	645	1
chr11	1924	1978	1
chr11	828	866	1
chr11	413	457	1
chr11	1463	1499	1
chr11	1648	1706	1
chr11	2230	2283	1
chr11	1529	1567	1
chr11	2118	2153	1
chr11	527	550	1
chr11	1742	1773	1
chr11	259	306	1
chr11	2432	2469	1
chr11	1853	1923	1
chr11	1745	1798	1
chr11	2402	2449	1
chr11	2154	2171	1
chr11	1980	2017	1
chr11	1	17	1
chr11	2593	2631	1
chr11	2142	2171	1
chr11	137	163	1
