chr1	1838	1873	1
chr1	482	538	1
chr1	538	577	1
chr1	1358	1420	1
chr1	2873	2969	1
chr1	4162	4198	1
chr1	940	957	1
chr1	4573	4592	1
chr1	574	632	1
chr1	4633	4670	1
chr1	1908	2001	1
chr1	243	317	1
chr1	1712	1728	1
chr1	1035	1086	1
chr1	3702	3725	1
chr1	764	807	1
chr1	1712	1731	1
chr1	4404	4512	1
chr1	633	709	1
chr1	3943	4021	1
chr1	2429	2869	1
chr1	2315	2337	1
chr1	2430	2852	1
chr1	2085	2186	1
chr1	4808	4834	1
chr1	1804	1837	1
chr1	579	633	1
chr1	4671	4688	1
chr1	3203	3235	1
chr1	1729	1730	1
chr1	4574	4593	1
chr1	2368	2428	1
chr1	1036	1087	1
chr1	4023	4114	1
chr1	2189	2258	1
chr1	2970	2997	1
chr1	1208	1258	1
chr1	3503	3570	1
chr1	1347	1422	1
chr1	1259	1298	1
chr1	318	342	1
chr1	1420	1511	1
chr1	635	708	1
chr1	4199	4232	1
chr1	2429	2873	1
chr1	2316	2337	1
chr1	4513	4527	1
chr1	3024	3085	1
chr1	3366	3391	1
chr1	2852	2872	1
chr1	3022	3085	1
chr1	483	536	1
chr1	192	241	1
chr1	1732	1790	1
chr1	1423	1511	1
chr1	1838	1888	1
chr1	1424	1512	1
chr1	2259	2290	1
chr1	1889	2001	1
chr1	537	578	1
chr1	1421	1511	1
chr1	4202	4232	1
chr1	1791	1805	1
chr1	3310	3365	1
chr1	3023	3084	1
chr1	4140	4161	1
chr1	3203	3234	1
chr1	3392	3446	1
chr1	539	577	1
chr1	634	708	1
chr1	2368	2429	1
chr1	3086	3136	1
chr1	1575	1712	1
chr1	3701	3701	1
chr1	807	829	1
chr1	1838	1874	1
chr1	633	731	1
chr1	1026	1034	1
chr1	3393	3446	1
chr1	4162	4201	1
chr1	3572	3595	1
chr1	2968	2993	1
chr1	2001	2034	1
chr1	3660	3700	1
chr1	342	404	1
chr1	1260	1357	1
chr1	4022	4115	1
chr1	3203	3233	1
chr1	1208	1260	1
chr1	242	280	1
chr1	157	188	1
chr1	3235	3252	1
chr1	710	732	1
chr1	904	939	1
chr1	1260	1297	1
chr1	2036	2085	1
chr1	405	418	1
chr1	1790	1803	1
chr1	2873	2966	1
chr1	3365	3392	1
chr1	634	634	1
chr1	578	632	1
chr1	1789	1805	1
chr1	2995	3021	1
chr1	1949	2001	1
chr1	2874	2967	1
chr1	242	276	1
chr1	277	342	1
chr1	1874	1889	1
chr1	482	537	1
chr1	2088	2187	1
chr1	2086	2176	1
chr1	3024	3073	1
chr1	3699	3725	1
chr1	2338	2367	1
chr1	404	418	1
chr1	319	341	1
chr1	4369	4404	1
chr1	4267	4289	1
chr1	2338	2368	1
chr1	1347	1423	1
chr1	3137	3202	1
chr1	4116	4138	1
chr1	1298	1346	1
chr1	829	903	1
chr1	1890	1903	1
chr1	1714	1789	1
chr1	2997	3022	1
chr1	2035	2087	1
chr1	3085	3135	1
chr1	1837	1888	1
chr1	3235	3253	1
chr1	3136	3201	1
chr1	3234	3252	1
chr1	808	829	1
chr1	3596	3622	1
chr1	2870	2994	1
chr1	2368	2430	1
chr1	3254	3309	1
chr1	3074	3135	1
chr1	4289	4368	1
chr1	3086	3135	1
chr1	2188	2258	1
chr1	281	317	1
chr1	1731	1788	1
chr1	1790	1804	1
chr1	1713	1733	1
chr1	2260	2290	1
chr1	578	633	1
chr1	2431	2851	1
chr1	1875	1875	1
chr1	1876	1889	1
chr1	4115	4139	1
chr1	189	242	1
chr1	242	318	1
chr1	1358	1419	1
chr1	4528	4572	1
chr1	1949	2000	1
chr1	157	191	1
chr1	4573	4593	1
chr1	958	1025	1
chr1	4405	4513	1
chr1	1035	1087	1
chr1	483	538	1
chr1	1299	1346	1
chr1	2369	2428	1
chr1	342	403	1
chr1	4267	4288	1
chr1	4835	4894	1
chr1	3202	3234	1
chr1	2994	3023	1
chr1	3943	4022	1
chr1	829	902	1
chr1	1575	1713	1
chr1	1890	1907	1
chr1	2177	2188	1
chr1	732	763	1
chr1	2085	2187	1
chr1	2315	2315	1
chr1	1261	1357	1
chr1	3236	3252	1
chr1	4529	4572	1
chr1	3660	3698	1
chr1	4139	4161	1
chr1	959	1024	1
chr1	2967	2996	1
chr1	4574	4592	1
chr1	1036	1086	1
chr1	2187	2258	1
chr1	1889	1903	1
chr1	2998	3023	1
chr1	2853	2872	1
chr1	1513	1574	1
chr1	1734	1789	1
chr1	3571	3596	1
chr1	2188	2259	1
chr1	1805	1836	1
chr1	539	573	1
chr1	318	341	1
chr1	1025	1034	1
chr1	4369	4403	1
chr1	2036	2084	2
chr1	1179	1207	2
chr1	3136	3202	2
chr1	3365	3391	2
chr1	3660	3699	2
chr1	1	69	2
chr1	1087	1109	2
chr1	4201	4232	2
chr1	3392	3447	2
chr1	2337	2367	2
chr1	4162	4200	2
chr1	4594	4632	2
chr1	343	405	2
chr1	3944	4022	2
chr1	3447	3502	2
chr1	3448	3502	2
chr1	4116	4137	2
chr1	2259	2289	2
chr1	2290	2336	2
chr1	1904	1905	2
chr1	1	68	2
chr1	4593	4632	2
chr1	1208	1259	2
chr1	4369	4405	2
chr1	3854	3942	2
chr1	2291	2314	2
chr1	157	187	2
chr1	1146	1177	2
chr1	419	482	2
chr1	1146	1178	2
chr1	70	128	2
chr1	807	828	2
chr1	4233	4267	2
chr1	1026	1035	2
chr1	4023	4115	2
chr1	830	902	2
chr1	69	128	2
chr1	3854	3943	2
chr1	4529	4573	2
chr1	4138	4161	2
chr1	959	1025	2
chr1	1088	1109	2
chr1	1178	1207	2
chr1	4268	4289	2
chr1	419	481	2
chr1	3572	3596	2
chr1	1575	1711	2
chr1	4233	4266	2
chr1	1906	1948	2
chr1	3700	3725	2
chr1	709	732	2
chr1	406	418	2
chr1	1806	1837	2
chr1	4406	4513	2
chr1	188	241	2
chr1	4670	4688	3
chr1	903	939	3
chr1	3597	3622	3
chr1	1512	1574	3
chr1	4514	4528	3
chr1	2002	2035	3
chr1	940	958	3
chr1	4633	4669	3
chr1	4290	4368	3
chr1	3253	3309	3
chr1	4808	4833	3
chr1	3503	3571	3
chr1	3310	3364	3
chr1	764	806	3
chr1	733	763	3
chr1	4834	4894	3
chr1	3623	3659	4
chr1	1110	1145	4
chr1	129	156	4
chr1	4895	4985	4
chr1	4689	4725	4
chr1	3726	3853	4
chr1	4726	4807	4
chr10	2055	2111	1
chr10	1232	1248	1
chr10	1905	1961	1
chr10	304	374	1
chr10	2530	2544	1
chr10	2115	2236	1
chr10	234	264	1
chr10	788	800	1
chr10	1087	1200	1
chr10	2429	2484	1
chr10	471	497	1
chr10	1418	1478	1
chr10	1048	1086	1
chr10	1398	1416	1
