chr1	2430	2855	1
chr1	38	536	1
chr1	4161	4266	1
chr1	338	1111	1
chr1	338	536	1
chr1	2879	2882	1
chr1	2891	2957	1
chr1	2875	2995	1
chr1	2965	2965	1
chr1	2960	2992	1
chr1	2416	2854	1
chr1	1112	1888	1
chr1	2874	2994	1
chr1	2996	3132	1
chr1	38	345	1
chr1	2882	2882	1
chr1	3610	4160	1
chr1	2961	2964	1
chr1	4714	4985	1
chr1	2860	2860	1
chr1	2428	2855	1
chr1	5	6	1
chr1	2967	2968	1
chr1	3236	3609	1
chr1	2993	2993	1
chr1	4512	4985	1
chr1	2851	2855	1
chr1	3133	3235	1
chr1	3133	4163	1
chr1	2867	2871	1
chr1	2966	2966	1
chr1	537	1360	1
chr1	537	1111	1
chr1	2887	2888	1
chr1	2992	2994	1
chr1	1345	1572	1
chr1	4267	4511	1
chr1	3229	4160	1
chr1	2994	2995	1
chr1	11	337	1
chr1	2874	2874	1
chr1	3133	3228	1
chr1	4576	4713	1
chr1	936	1110	1
chr1	4161	4265	1
chr1	5	337	1
chr1	2996	3228	1
chr1	2	6	1
chr1	2960	2960	1
chr1	4266	4575	1
chr1	2415	2429	1
chr1	2879	2879	1
chr1	1111	1344	1
chr1	1573	2414	1
chr1	2881	2881	1
chr1	3229	3361	1
chr1	346	536	1
chr1	2880	2880	1
chr1	2971	2990	1
chr1	537	935	1
chr1	1112	2414	1
chr1	2415	2427	1
chr1	2863	2871	1
chr1	2891	2959	1
chr1	3362	4163	1
chr1	1889	2414	1
chr1	1361	2430	1
chr1	2	3	2
chr1	2875	2875	2
chr1	2878	2878	2
chr1	2856	2860	2
chr1	4164	4985	2
chr1	2868	2871	2
chr1	2995	3132	2
chr1	2856	2859	2
chr1	11	37	2
chr1	2876	2876	2
chr1	2863	2866	3
chr10	959	960	1
chr10	598	706	1
chr10	958	960	1
chr10	1033	1033	1
chr10	932	932	1
chr10	2124	2233	1
chr10	778	778	1
chr10	1403	1578	1
chr10	976	976	1
chr10	1764	2233	1
chr10	1035	1035	1
chr10	947	947	1
chr10	985	1028	1
chr10	849	851	1
chr10	1035	1038	1
chr10	954	956	1
chr10	2	468	1
chr10	1039	1402	1
chr10	2056	2121	1
chr10	1038	1050	1
chr10	988	1023	1
chr10	963	976	1
chr10	707	777	1
chr10	960	960	1
chr10	980	980	1
chr10	962	962	1
chr10	1030	1033	1
chr10	2428	2711	1
chr10	936	939	1
chr10	2122	2379	1
chr10	961	962	1
chr10	1513	1763	1
chr10	598	707	1
chr10	987	1023	1
chr10	953	953	1
chr10	952	952	1
chr10	360	360	1
chr10	1854	2123	1
chr10	1643	1763	1
chr10	944	944	1
chr10	1052	1402	1
chr10	1036	1051	1
chr10	951	951	1
chr10	707	1050	1
chr10	2	119	1
chr10	469	597	1
chr10	979	980	1
chr10	1312	1512	1
chr10	967	975	1
chr10	2380	2711	1
chr10	934	934	1
chr10	120	597	1
chr10	708	853	1
chr10	779	781	1
chr10	953	955	1
chr10	1035	1037	1
chr10	941	942	1
chr10	1312	1402	1
chr10	707	931	1
chr10	2	359	1
chr10	1030	1032	1
chr10	2234	2674	1
chr10	958	958	1
chr10	986	986	1
chr10	1764	1962	1
chr10	931	931	1
chr10	1854	2055	1
chr10	964	978	1
chr10	852	853	1
chr10	980	981	1
chr10	951	955	1
chr10	931	932	1
chr10	2	706	1
chr10	1963	2233	1
chr10	1034	1034	1
chr10	985	986	1
chr10	963	963	1
chr10	943	943	1
chr10	1028	1028	1
chr10	987	987	1
chr10	2428	2674	1
chr10	946	947	1
chr10	1028	1033	1
chr10	782	848	1
chr10	365	706	1
chr10	947	948	1
chr10	984	985	1
chr10	951	952	1
chr10	1579	1642	1
chr10	941	941	2
chr10	977	977	2
chr10	939	939	2
chr10	2675	2711	2
chr10	2380	2427	2
chr10	1641	1763	2
chr10	961	961	2
chr10	1051	1311	2
chr10	2234	2379	2
chr10	1403	1640	2
chr10	1764	1791	2
chr10	854	928	2
chr10	948	948	2
chr10	946	946	2
chr10	978	979	2
chr10	1792	1853	2
chr10	943	944	2
chr10	956	956	2
chr10	942	942	2
chr10	949	949	3
chr10	940	940	3
chr11	1307	1566	1
chr11	414	646	1
chr11	2408	2523	1
chr11	883	963	1
chr11	2333	2404	1
chr11	1023	1306	1
chr11	1707	1741	1
chr11	2240	2332	1
chr11	883	1210	1
chr11	732	878	1
chr11	879	963	1
chr11	2154	2240	1
chr11	883	1016	1
chr11	2405	2523	1
chr11	414	551	1
chr11	964	1566	1
chr11	1742	1868	1
chr11	964	1016	1
chr11	2333	2407	1
chr11	217	413	1
chr11	1211	1566	1
chr11	731	882	1
chr11	1022	1224	1
chr11	1225	1566	1
